overall,reviewText
4.0,"Purchased in November 2012 (less than 18 months ago)  for use in my then new Samsung Galaxy S3.  It has never been removed from the phone until today when it failed.  Since the phone is still fine and the memory card is stored well inside, it's safe to assume this card has suffered no abuse.  Today, the card is totally unreadable.  It can't be formatted by the phone.  The PC doesn't see it at all.  It's dead, Jim.  I'll be contacting SANDISK about warranty today.UPDATE:  I've updated this from 1 start to 4 because although it failed, SANDISK is replacing it at no charge.  Sometimes stuff fails. If a manufacturer will stand by it, that speaks well.  Nice that because I bought it on Amazon I could search my orders and find the original invoice to use when I contacted them."
4.0,Works great with my Samsung Galaxy Tab3. Transfer speeds are excellent with this card.I would recommend this card to everyone.
4.0,"its a memory card and has the reputation you expect from SanDisk. I thankfully didn't get a knock off, counterfeit, card because It was bought official threw Amazon. it works as advertized and at full capacity (59~ gigs after formatting, which is to be expected) it has good speed for things like games movies music and photos (view/shooting) I've owned it for about two weeks now and its been reliable giving me no reason to doubt it.if you have a low capacity phone/tablet/device you should buy a card and SanDisk is probably the brand you should go with. the price is rite (through Amazon) and they are backed by both the manufacturer and the distributor with a warranty (Amazon A-Z 30 day, and SanDisk- 6mo parts I think it is) its better than you can get with budget or discount cards you find elsewhere.I recommend this product to customers looking for quality storage space."
4.0,"Performs as it is supposed to. 16gb is quite a lot of storage plus my Samsung Galaxy has 15 gb of internal memory for a total of 32 gb. That's plenty enough to store hundreds of hours of music,"
4.0,I bought this card for my Phone. It gave me the extra storage for my pictures and video that I needed.
4.0,"This is exactly what I was looking for to upgrade the memory of my smartphone. Good transfer speeds to using SanDisk product, and great pricing from Amazon."
4.0,As new products evolve they only accept SD and microSD cards. I've had good luck with SanDisk and this is no exception.
4.0,"Well not much to say...its a good mmc and its fast enough and that's about all you can ask for, using for more storage on my tablet.Update: stopped working after a while, computer said the mmc had an error and after an hour I could not fix, it became locked and would not unlock with any sd adapters I used and because its locked it would not format or erase and wouldn't even read because of the error. It stopped working after amazons very short return policy so I was out of luck with them, luckily SanDisk has a very long (10-lifetime) for its ultra brands, even though it was a hassle and all through email only I got a replacement and that's why I only took one star off"
4.0,I cannot gauge if its better or faster than a class 4 or 6. I use it in my mobile and it saves pictures just as quickly. Dont see a difference. But it has advertised capacity and works ok.
4.0,"I bought it to expand my Surface RT tablet, reliable and stable my data is intact and secure.Highly recommended"
4.0,It works fine in my Verizon Galaxy S3 but has to be formated to FAT32.  Also works in my Canon IXUS 80.
4.0,"Fast , no problems , i loved the price and it worked immediately , never caused me any problems.... Oh just remembered when i place it into the sd card to make it fit into the pc ,,, usually the micro sd get stuck in the holder , that i did not like"
4.0,"What can I say SanDisk has the micro SD figured out.  Works with Asus Memo pad hd 7, movies for long trips."
4.0,"I purchased this to use in a Samsung Galaxy S3 phone. It worked fine for about a month, then the phone stopped recognizing it. I was able to copy my photos before the computer stopped recognizing it as well. SanDisk replaced it under warranty and so far the new one has been fine."
4.0,seems to be working just fine...bought as a gift for a family member and they're using it for video recording.
4.0,Probably enough storage space to handle most people's personnel information needs.  Just don't forget where you hide it.
4.0,"works as expected and was nice that it came with a holder. Not sure what else you can say about a chip, either it works or it don't? One never knows until they use it for a while how it is working..."
4.0,I did not do any bench tests to see to verify the read and white but been very happy with it.
4.0,I got this for my Samsung Galaxy S3 when it was on sale. My fairly new internal card reader wasn't able to write to it so I tried 2 different USB adapters and they didn't work either. I installed it in my phone and was able to copy files via USB. It was slow but it worked and is great in the phone.
4.0,"This card is doing its job in my S4. Lots of room for storing photos, music and videos. Good item."
4.0,Works great in our smart phones.  Gives us a lot more memory.  Comes with an adapter if you require the ability to put it directly into your computer with a normal SD slot.
4.0,"Good card at a good price but I bought it specifically for my gopro camera. Even though its a class 10, its not fast enough to record on the higher quality settings. I guess not all class 10 are the same even among the exact same cards. You will need to buy the extreme version for gopro."
4.0,"Love Sandisk, never had a problem with them and still have not. Popped this into my Samsung Galaxy Relay 4g running Android 4.0.4 and the phone detected it without a problem. Has the write speeds expected and gets the job done. Would recommend a different card if you plan to go to 64gb, buy the Samsung UHS-1 SDXC, writes at much higher speeds and has less lag. Would buy this again for the cheap price, fifty elsewhere.Sincerely, iSklcndykid"
4.0,"I bought this to go along with my new S4 that I purchased and I have to say I am pleasantly surprised at how much 32GB can get you on a phone!  I have pushed all of my apps to my SD card which has given me plenty of free room on my phone (a major detraction placed on the S4 especially).  I do notice that since moving most of my apps to the card, some load times and other features may take an extra second to really get going.  This may lead me towards going with more powerful SD cards in the future though I am assured this will work for all of my current needs."
4.0,"The SanDisk Ultra 64 GB is just a storage device, so I don't find that there will be many ""features"" to get excited about. That being said, it is advertised as having 30MB/s transfer speed, but this is misleading. It can READ up to 30 MB/s, however, and the packaging says this too; it writes at a slower rate. I used this for my phone (too much music) and had the stock 8 GB microSD that came with my phone. I had about 6.5 GB of data that I wanted to transfer back to my new microSD card, and this took about 30 minutes. If this were a strict transfer from my internal hard drive to an external it would be faster, but this is not such a connection. It lost a star because the transfer took so long, but in reality, I don't expect to be transferring 6 + GBs of data anytime soon so this problem will be minimal for me. Other than that it works great, and I have not had any issues with the formatting or reading."
4.0,"I picked this up to slam into my s3 phone & it works greatif you are thinking about it for that just order it.If you have an s3, 64 gig is the largest card it will support"
4.0,"The description on the Amazon page calls this a class 10 card with UHS-1 performance.  And while technically correct, (Full HD 1080p recording). You would expect more performance in the Sequential Write speeds.  It actually doesn't even hit the class 10 speed unless you round up (9.951 MB/s).  I have 2 of these cards and they both report the same speed.  My Kingston 8GB SDHC Class 4 writes at 11.854 MB/s.  Now keep in mind the Sandisk beats the other cards in the random reads and writes.  So maybe the design for those faster random reads and writes causes the sequential writes to run slower than expected.  Here is the test for the San Disk followed by the Kingston-----------------------------------------------------------------------CrystalDiskMark 3.0.2 (C) 2007-2013 hiyohiyoCrystal Dew World : [...]-----------------------------------------------------------------------Sandisk Ultra 16GB Class 10 Micro SDHC (UHS I Speed?)* MB/s = 1,000,000 byte/s [SATA/300 = 300,000,000 byte/s]Sequential Read :  20.651 MB/sSequential Write :  9.951 MB/sRandom Read 512KB :  20.191 MB/sRandom Write 512KB :  2.628 MB/sRandom Read 4KB (QD=1) :  3.656 MB/s [  892.5 IOPS]Random Write 4KB (QD=1) :  1.665 MB/s [  406.4 IOPS]Random Read 4KB (QD=32) :  3.293 MB/s [  803.9 IOPS]Random Write 4KB (QD=32) :  1.618 MB/s [  395.0 IOPS]Test : 1000 MB [F: 0.0% (0.0/14.8 GB)] (x1)Date : 2013/03/26 21:28:09OS : Windows 7 Home Premium Edition SP1 [6.1 Build 7601] (x64)=======================================================================-----------------------------------------------------------------------CrystalDiskMark 3.0.2 x64 (C) 2007-2013 hiyohiyoCrystal Dew World : [...]-----------------------------------------------------------------------Kingston 8GB SDHC Class 4* MB/s = 1,000,000 byte/s [SATA/300 = 300,000,000 byte/s]Sequential Read :  20.287 MB/sSequential Write :  11.854 MB/sRandom Read 512KB :  19.925 MB/sRandom Write 512KB :  1.728 MB/sRandom Read 4KB (QD=1) :  3.747 MB/s [  914.7 IOPS]Random Write 4KB (QD=1) :  0.017 MB/s [  4.2 IOPS]Random Read 4KB (QD=32) :  3.684 MB/s [  899.5 IOPS]Random Write 4KB (QD=32) :  0.017 MB/s [  4.3 IOPS]Test : 1000 MB [F: 53.3% (4047.8/7592.0 MB)] (x1)Date : 2013/03/27 10:48:56OS : Windows 7 Home Premium Edition SP1 [6.1 Build 7601] (x64)"
4.0,These are great little cards and are very fast. The only thing I hate about microSD is that they are so dang small and the slots are spring loaded. I have lost a couple from them shooting across the room.
4.0,I use the phone with this card in combination with an Eye-Fi Mobi card  to back up photos when I'm in the field.
4.0,I added this to my Samsung S3 32gb phone and it works great. I can store most of my music for when i travel. I will nevery have to listen to the same thing on a signal trip.
4.0,"Purchased it for use on my Samsung Tab 2 as well as my Note 3.The msd card came with 3 possible formatting : NTFS / FAT /exFAT. The default is exFAT, and there seemed to be some comments saying that certain devices might not be able to read exFAT.Being the smart alec I am, i decided to format it to NTFS, assuming that my android devices will work with it. Tab2 was not able to read NTFS, and I had to reformat it back to FAT in order to get it work.Subsequently, I tried using those USB-SD card reader (those that looks like a tiny usb drive)and realised that apparently the SD card formatting is too new, and it simply will not register as 64GB, but can only read up to 32GB.Have not tried on Note 3 yet, but should work seeing that the technology is pretty on par."
4.0,i used it on my sony as15. been using it for almost a month now and i have yet to encounter any problem
4.0,This super micro SD card was required for the Sony Action Cam that I bought for use with my Phantom quad copter. Super small and therefore easy to misplace. I like my CF cards I use for my cameras because you can hold on to them better. I like sandisk products as that's all I use.
4.0,"Price was right, shipping quick, Class 10 card for HD video in my GoPro.Hard to rate it since memory cards are pretty much memory cards. Nothing jumps out as excellent so that is why 4 of 5."
4.0,"I've gotten four of these for both of my Nikon D7000's and have had little bit of an issue with the adapter cards being out of spec and sticking in the Nikon Camera SD Slots, and one of my card readers. Sure enough, i sanded one down carefully and it fit perfectly.Performance wise, these things scream over regular Class 10 or Class 6 cards and perform nearly excellent. I cant complain other than I wish they were faster, but I'm not getting that for a while at $23 per card."
4.0,This memory is the right price and it worked right from the start.I think this is a good deal and good memory.Works fine in Note 2
4.0,"I bought this card as an addition to my 32 GB Galaxy Note 3. I have well over 32 GB that I use for music with scads left over for apps and movies. You may never need this much space, but some of you are like me and we WANT this much space. With my 3.0 USB the transfer speeds are very adequate. Can't wait for the 256 GB ;)"
4.0,"stil not getting the write speed as I need, but considering the cost /capacity /speed it is a good card!"
4.0,"It's been a month now with this SDCard in my phone.  I transfer an average of 3GB of data to and from the device per week.  The SDCard is holding just fine.  Where most tend to crap out or cause problems, this has yet to do it."
4.0,"Sandisk is the premier brand in flash memory and this card came at a good price. Speeds are fast enough to work inside of my 1080p dashcam and has been running consistently for a few weeks now. Good brand, speeds as advertised, and reliable so far. No complaints."
4.0,The only thing is if you use this product on Andiod you must format .  Windows machines don't seem to supot FAT32  .  winwods machines will open files but the format program on Win only formats NTFS and EXFAT  which is limting because Andriod uses FAT32.
4.0,"SanDisk were the first Memory cards I came across years ago.  I think they hold up very well against the competition.  They are inexpensive and do the job.  I am a huge Kingston fan, but the price of this card was too hard to pass up.I currently have it in my phone for Photo & Video storage.  So far, no complaints."
4.0,This is big and fast for me. I prefer having this side so I wont run out of space and the speed of 32+/- is all I need anyways.  Highly recommend it.
4.0,"So far its been fine, no problems other than when installed phone only read 59.45GB instead of the 64 GB, thats the reason I'm only giving it 4 stars.  If anyone can give me a answer why it only read 59 instead of the 64 please let me know!"
4.0,"Bought it for my tablet.  it works well, and it has been working now for about 6 months.  I have no complaints."
4.0,"I cannot say if it's the SD card or the phone, but google sez it's the phone. Put your MP3s on this card for your Galaxy S3, and the result is a jumble of corrupted files. Yep, that's what I got. So, in fairness to SanDisk, I gave this card 4 stars, and a suggestion to y'all out there, get the 16gb card for your S3 instead."
4.0,Previously purchased two ADATA microsd cards one which never worked and one which failed on the second boot.So far no problems with tht sansdisk chip.
4.0,"The advertisement calls this card a ""class 10"" card however I was not able to get ""class 10"" speeds with this card. SD cards seem to be MUCH faster at read/write then microSD cards. I get about 10MB/s write speed when copying a file to my SD card through my phone USB cable. I get the same transfer rate when in an adapter. These small memory cards seem to be very limited on their write speed. Also, this card did heat up some when transferring to it for a long period of time continuously but not too bad...just warm. The read speeds seem to cap out at about 18MB/s but I did see 25MB/s on small files. One thing to note, and this may be by design for this particular card but, this card is super fast when transferring small files but slow at big files so you'll see slower write speeds the longer you write to it with larger files whereas smaller files zip along one at a time at that 10MB/s. I was getting 8.6MB/s when writing a 4.6GB movie file to this card. All in all, this is an excellent card and beyond worth the money for what you get. I love it for my EVO 4G LTE and my previous phone the EVO 4G. The only reason I gave it 4 stars is because it did not perform as advertised at 30MB/s. However, if you are thinking of getting this memory card for an Android phone and don't want to pay big bucks, this is your card. Stop reading and buy it, I'm glad I did."
4.0,"...to have both the micro and the adapter in the same package. I only had to buy ONE package to get the items I needed for my Smartphone and my digicam.  I replaced the 2 gig micro in my phone with the 32 gig one, then reformatted my 2 gig micro to be used in the adapter for my camera, then uploaded photos to my laptop using the adapter.I would have given it 5 stars, but the adapter stopped working after only 2 months! Truthfully, though, I don't know if it's because the product is defective, or if I just handled it too much or incorrectly. So I feel 4 stars is fair."
4.0,"After purchasing three of these (one for myself and two for gifts to others) I read reviews that said they sometimes just quit, and it's difficult or impossible to recover data.  I have only been using my own card for 2-3 weeks, but it hasn't failed yet.3/27/13 after having this in my phone for almost 4 months, the phone started chirping every few seconds, telling me it was either mounting or unmounting a card.  The SanDisk Ultra 32 GB MicroSDHC Class 10 UHS-1 Memory Card apparently just decided to fail.  Thank goodness I only had info for one small app on it, and only need to access it about once a week, so it's not real critical.  Thanks to Amazon's 30 day return policy though, I will probably just have to eat the cost of this one.  Unfortunately, I read the other bad reviews about this product after I had already purchased mine (2 of them, but my wife's hasn't failed YET).  My advice is to stay clear of this product, and maybe SanDisk in general."
4.0,"It reaches read speed of about 24MB/s and write speed of about 18MB/s at optimal situation.Other than the speed, everything is fine. I'd like to say the color is quite a good thing, because MicroSD could be so small that you put it away for a few seconds it will easily disappear. With the bright read and light grey color, it is much easier to find, because it will not blend into common background.Also, the quality looks good, not like some of the MicroSD cards, this is a ""unibody"" design that you cannot tell from appearance that where is the circuits. The SD card adapter come with it is in quite good quality too.In summery, good design, good quality, not too satisfying speed. It will be a judgement call to say if it worth it or not. But to me I can totally go with it."
4.0,"Using this in a security camera that I have mounted outside. It does the job of recording the pictures and video. The first one failed and had issues, but this second one seems to be working well."
4.0,"This a great card with lots of storage for the money. Don't hesitate in buying this, it's a steal for the amount of storage you get."
4.0,"For $20 I can't complain about those speeds too much.  I put this little guy into a super mini MicroSD reader to stick into my truck stereo for MP3 storage.  I use a USB3 memory card reader to populate the card with music, and my truck stereo seems happy with it."
4.0,"I have not utilized the card as much as I had hoped I would, so I cannot comment too much on the speed, but my tablet (Asus Transformer Infinity) certainly has plenty of space on it now."
4.0,"The micro SD card was extremely fast.  Writing and read files were very fast even on a slow USB 2.0 interface.  Mechanically, the card is tight in the adapter.  Needs a screw driver to get it back out of the adapter.  Tried on another two adapters with the same results, tight fit.  If user plan to use this as a normal size SD card, it is an excellent card.  If one plan to switch between &#34;phone&#34; (micro SD card) and camera (normal size SD card), then the tight fit might be a problem.  Vender service was excellent.  shipment was faster than expected.  Would buy it again even with the tight fit.  It was an excellent value for a very fast card (camera can shoot burst mode without slowing down to write to card)."
4.0,Received it as promised. Inserted it into tables and was acknowledged that it is there.Guess it will work as expected also.
4.0,I put it in my tablet and so far nothing to complain about. Will see how long this one can last.
4.0,SanDisk makes some great memory chips for a decent price. I can' recommend no names brands because of their error frequency.
4.0,"works great so far, but gopro filled the card pretty quick recording at 1080p. So I got a 64GB a week later."
4.0,I had to replace my other 32G MSD Card. Was not aware of the Card Speed issue and as a result started loosing video and pics from the card as they became corrupted. Did a little research and found out the card write speed was the issue. Did not make sense. But replaced the card and yes it works. Have not lost a pic or a vid since.
4.0,Love this 32gb micro sd card. I put it in my Samsung Galaxy Note phone. I just returned from a 3 day trip where I used it as my camera/video recorder. I kept it on HD quality the whole time. No problems at all. The only reason I did not give it a 5 star rating was because it actually only had 29gb of space instead of 32. If that is the norm then please excuse my ignorance!
4.0,"Works fine my Virgin Mobile HTC EVO V. The phone didn't recognize it at first, but after formatting it's all good."
4.0,"I got this to upgrade my surface pro 2's storage and it works nicely, what do I store on it? Bunch of MP3's and games on steam.It works well, the games run fine, boot pretty quick, the one issues I had was installing the games, sometimes the card would vanish from the drive and I'd have to pop it in and out to get it to go again, however I feel like that could be software related as nothing like that happened while playing a game.Best idea is to install the game on the surface, move the files over manually to the card, &#34;tell steam to uninstall the game&#34; to erase it from the list, then hit install, point it to the folder on the card, then it'll spot the files, download only a few things and bam, it works.About the card itself, I wouldn't rely on multitasking off this thing, as it's not meant for that- as in if you're playing music off this card, do not install a game at the same time. It's fast at 1 thing, not many."
4.0,"The card was working great. I own quite a few for several of my devices. One that I bough in 2012 suddenly died. I went to the SanDisk website and did a chat support. The Tech tried some quick troubleshooting and after about five minutes asked for my info for an RMA. The process was quick and easy. Like I said, this one suddenly died, no idea why. Luckily I didn't have anything important on it at the time. This is the only one I've ever had fail, and like I said, the RMA process was a breeze. I really like these cards and the customer service was great. For reference, I run these cards in a Samsung Galaxy SII (hercules) - 32 gb, Motorola Droid (sholes) - 16 gb, Motorola Droid 3 (solana) - 32 gb, Samsung Galaxy Note 10.1 (2012) (GT-N8013) -32 gb, it was the Note one that failed. I also have a GoPro but I run the golden SanDisk cards in that, but they are twice the price! I will continue to buy these cards regardless of this isolated incident."
4.0,"I mean, its obvious lies, this whole 64GB thing.. you get maybe 60 if you are lucky..Seems to work ok so far."
4.0,"I can't give that much feedback on this because I ended up returning it. I was looking for the ideal memory mircoSD card for a GoPro and found a better model. I did end up filming one event on this card, and it did pretty good. It did end up lagging after some time though, just briefly."
4.0,"This card is fast! And cheap!  I used it on my Canon S100 Camera to shoot raw format pictures and 1080 video and it worked flawlessly.  I'm currently using it on my old Mytouch phone for storage.Great product, great price."
4.0,very useful for surface pro to increase capacity from 128GB. Can also be used as backup in case something goes wrong
4.0,"For this special price I could not let them go.I bought a few cards for my phone, my gopro and my camera.... Ideal"
4.0,Not sure what the point is of reviewing a stanard 32G memory card.  Purchased for a tablet and works fine.
4.0,"I used this to replace the existing Transcend MicroSDHC card in my phone. I find that only a few pieces of my equipment can access it - apparently some older firmware devices do not recognize 64 GB SD. One trick I found - I was able to format this in my tablet, then move it into my phone. Initially, my phone reported it as a corrupt SD. Other than that, I have had no issues with it - it is reliable and stable, but not lightning fast. It took me over two hours to copy my photos and music onto it."
4.0,I would recommend this memory card to anyone. It works well with my tablet. I have no problems with it.
4.0,There are things that I would like to say about the sand disk ultra.It is the best dang SD card I've ever used.  All rights so let's be honest I just put this in my phone so that I would have extra storage for photos and videosHowever it is really good because it just sits in my phone and I don't have to do anything about it.Seriously I can access everything by Just connecting my phone to USB so it is essentially like the phone has another hard drive.
4.0,"Good quality product for the price, I bought it for my go pro and I haven't had any issues yet."
4.0,"I bought this for my Android device and it works great!It even comes with a converter so if I'd like to use it for images or movies I could!I'd highly recommend this product to anyone needing memory for their Phone, Android Player, Camera or anything that uses SD and /or Micro SD!"
4.0,This works with my Galaxy S4 and is fast enough to record 1080P video. I would purchase again I have always had good luck with SanDisk cards.
4.0,Got this to expand the memory of my son's Go Pro camera.  It does the job for much less than the box stores had it for.
4.0,Excellent cards. I have this one in my ASUS Transformer  and a 16 GB one in my camera. Both work flaulessly.
4.0,"Alot of storage for a great price. Only one probkem: since I installed this card into my Samsung Galaxy Note 3, about once a month or so, when I turn the phone on in the morning it gets stuck in some sort of &#34;boot loop&#34; and hangs on the AT&T logo screen. My phone is stock, and I have altered the software in no way. Granted, I cannot be sure that the card is the cause of this problem, but if I remove it and then boot the phone, it works properly. I love SanDisk products, and I will definitely continue to buy them. Just a word of warning."
