overall,reviewText
5.0,This does everything. A very handy item to have and use
5.0,"The first couple of days, this product was kind of noisy...after that break end period, quiet as a mouse. Love it."
5.0,Thank you
5.0,Works great to store my pics and videos!
5.0,Works well...small...doesn't take up space
5.0,"Works great, full speed at 150Mb/s on Comcast."
5.0,Card is very fast and works great. I am shooting with a canon 7D at full resolution with 18 megapixels.
5.0,Great protector case just sqeeze the sides and they pop open.
5.0,Excellent!!!
5.0,"I love this computer. The big screen, the speed is great and the placement of the keys are good. The only issue is the finish on top of the computer is not so good because it leaves fingerprint marks."
5.0,I had to make a few modifications as the hole for the button and the corners are not quite correct.  It took a number of fittings before it was acceptable.  Using a jewery grinder is not for the faint of heart as this is tempered glass and must be carefully worked so it does not shatter.  Shipped in a very stable container and was quickly delivered but the product could use a bit of refinement to properly fit.
5.0,I was pleased by the quality of the bag.  It is fashion forward and clean lines make it a great bag for men and women.
5.0,Nice little enclosure. Tool-less is a good thing
5.0,Plug and play just as the other reviews said.
5.0,Seamless installation on a Windows 7 system. Good reception despite there being several walls between it and the WiFi access point.
5.0,"Very reliable, better quality than what comes with the actual computer."
5.0,case is well made and keyboard comes in handy.
5.0,Love
5.0,Fits on my Dad's iPad well. He loves it. It feels like it was made pretty sturdy and the hand strap comes in handy.
5.0,Good mouse
5.0,"I will chime in to say that I have seen the same write/transfer speeds that other reviewers have posted. The drive might be a tad larger than some other flash drives, but the speed is several times faster than my other value-priced models. When transferring video files or a large collection of vacation photos, this drive turns a 15-minute task into a 30-second breeze."
5.0,Love it
5.0,Works
5.0,Very happy and totally satisfied with this purchase. A good quality and a perfect size  !
5.0,Works!
5.0,perfect
5.0,"I was hesitant to try putting a screen protector on my kindle fire after always ending up with bubbles with my phone screen protectors (generic brand protector), but this worked great! I did read the instructions and watch the video and it was so easy! Any small bubbles really did disappear after letting it set for 24 hrs! Absolutely recommend!"
5.0,Delivered as promised. Thanks.
5.0,Exactly what i needed. Thanks!
5.0,I received the item quickly. I installed it using the cd provided and it works great.  It is so small that I forget that it's there.<br /><br />I recommend these for anyone looking for wireless USB adapter.
5.0,"Great sticker. I put it on my Lunch pail at work, so when I'm with a Patient in back of an ambulance it gives a great conversation piece as I educate people about Bitcoin"
5.0,"Fits my RCA Maven Pro 11.6&#34; with keyboard and has room in the front pocket for all my attachments (cords, headphones, etc.)  Beautiful print, seems to be well constructed."
5.0,Excellent quick service and a good product !
5.0,Awesome!!
5.0,The 3.3VDC and 5.0VDC outputs work well.  I could not get it to work with the ESP8266 module that I bought on eBay.  I am not sure which is at fault.
5.0,Great Keyboard for the price! Love the different color options and the fact that the shortcut buttons still work with my iMac! The mouse is smooth and definitely a positive experience for a gamer.
5.0,Great price for this amount of digital storage.
5.0,Love the purple cover. It keeps my kindle safe for taking pictures. I have another cover but have to move the kindle up to take photos.  This cover has opening for taking pictures.  I use this cover when traveling because it is sturdy and fits in my purse.  I am glad I purchased this cover and will purchase again the future.
5.0,I bought this for my 1 year old since her dad think it would be cool to give a 15 months old a ipad air. This case is life! My daughter has thrown her ipad quite a  few times but this case has it well protected & cushioned inside. I absolutely love it. Got the pink which is simple beautiful.
5.0,"Great product, performs well."
5.0,Great
5.0,"Works great, have this connected from my Thinkpad X1 Carbon OneLink Docking Station to an Asus 27&#34; LCD running at 2560x1440.  No issues, image quality is perfect."
5.0,Good replacement
5.0,"I am in no way a &#34;techie,&#34; but I needed storage for photos and work documents. This was easy to set up, as the steps are very intuitive. Files are easy to access (it has a Windows-type interface with folders for your files). It was exactly what I was hoping to find."
5.0,"This NETGEAR DSL Modem Router works perfectly with my AT&T DSL.  I understand though that those who have U-Verse, this D7000 will not work, so please be aware.  After following the quick setup guide and entering in my AT&T username and password, I was connected without any issue.  I couldn't be more pleased with the easy setup and the overall experience.<br /><br />I waited a couple of weeks to make sure I didn't have any issue, and 2 weeks later, it is still running flawlessly.  I am so happy with my new DSL modem router.  Lastly, I received this DSL modem router as part of NETGEAR Friends and Family program.  Had I not received it from NETGEAR, I still would have bought one to use anyways."
5.0,been using for months with no issues!
5.0,Works great. Badges iPhone 6 Plus at least 2 full times.
5.0,Excellent drives at a reasonable price.
5.0,Works greater
5.0,Easy to apply. Very satisfied :D
5.0,Fabulous!  Now my Chromebook is no longer a &#34;Chrome Desktop&#34; as the original Battery failed and I was tethered to the power Charger.  No significant weight increase and it actually makes a nice angle for typing / viewing.
5.0,My daughter loves it!!!  Beautiful!!
5.0,This is a wonderful case
5.0,"My son loves it.  It especially fast now that I have swapped out the original hybrid drive for a Samsung EVO SSD.  It is a shame that they sell these at all with a standard drive.  With the SSD, the computer boots in 5 seconds or less every time."
5.0,"I bought this bag looking for a briefcase that could double as a weekend travel bag, and this fit the bill perfectly. It is large enough to hold my laptop and research materials in one compartment, and a folded change of clothes in the other. The construction of the bag gets top marks, everything is well sewn or riveted, and any prior reviewers complaints about a stinky smell are unfounded. This is a genuine oiled leather product, and has all the character of such, like a good set of tack and saddle. The three buckles are great for securing for travel, but if you wish you can fold the outer two securing straps back under themselves and just rely on the center buckle for daily use. The bag will close, carry and function just fine with only the center strap buckled. Highly recommended for all."
5.0,Brought it for my daughter she loves it and it has met all expectations which isn't a surprise because all products presented and endorsed by Amazon are a great buy.
5.0,Does the job.
5.0,Works as advertised. Fast. Good
5.0,Awesome!
5.0,Like it!
5.0,very good :)
5.0,Great case! Would recommend.
5.0,excellent
5.0,"Fantastic battery for all applications! I use this battery primarily to power my programmable pan/tilt head (eMotimo TB3 Black) and Dynamic Perception slider for motorized timelapse camera moves. The battery lasts a very long time and I can trust it to power my motion control system even through very long shots that can last an entire day! I lost the power cable that it came with and couldn't quickly find the correct replacement cable online so I contacted Anker customer support via email. They replied to me on the same day (on a weekend) and pointing me in the right direction! I've also started carrying this battery in my bag every day as a backup iPhone/iPad charger and it has come in handy many times! I couldn't recommend this product any more. However, I see no reason to not buy the 2nd Gen as it's currently $10 cheaper on Amazon."
5.0,Perfect.
5.0,"Looks good, works well, and great price."
5.0,"works great,no problems whatsoever.thanks."
5.0,"Used for my ps4 ,works great"
5.0,"The equipment meets all my expectations, I am very satisfied"
5.0,Works great . Would buy again if I needed another.
5.0,A must have for your tablet. Easy to install and I love it.
5.0,I cannot figure out how to best use this item
5.0,excellent buy
5.0,"A very reliable monitor, without all the latest perks. I have three of them on my desk."
5.0,"works great. Love the way you can fold it in back , as shown in picture, and it makes into a stand. My IPAD cover does NOT do that ."
5.0,"It's cheap, it's small, and it moves air like a mofo. As long as you don't need to move it around a lot, it's perfect. The light is fairly bright, which might bother some if it's next to your bed, but we use it as a nightlight in our frontroom."
5.0,Works well for the iPhone.
5.0,Very good
5.0,Bought this case for my daughters HP Stream 13.  The case fits perfectly and is a very nice built case.  Much better than the neoprene ones.  I like the fact that the case is actually lined as may of the others were not.
5.0,"simple, sleek and does its job."
5.0,Great product - easily installed
5.0,"received it, cloned it, inserted it, booted it. SCREAMING fast!"
5.0,"Works good, just as advertised and very inexpensive.  My 15 mo old even likes them."
5.0,"Better than Otter-Box, and less than half the price!"
5.0,Reduces desk clutter and matches the monitor and my MACBook Pro perfectly.  Took about 60 seconds to install.
5.0,Easy to setup and install. Only concern is my past history with Netgear products which use Coax. They are very sensitive to power surges. Fingers crossed they've fixed that issue. Never once had a problem with Motorola/Arris modems.
5.0,good product
5.0,very cute
5.0,"Folks there is no better case for the iPad Air 2.  It's slim, sleek and solid.  The different angles that the case offers are very stable and do not slip. The vegan leather looks good and has a good grip/feel to it.  A great product all around.  Enjoy!"
5.0,"Fan replaced the original perfectly,"
5.0,"This is exactly as it looks in the photo. Very lightweight, folds up to almost nothing, and so for airline travel this could be a good choice.<br />Small enough to drop in a pocket.<br /><br />As another reviewer said, this reminds me of the easel style holders that 'collector's plates' used to come with.<br /><br />It works, and it's adjustable. However, this is not the most stable design of a stand.<br /><br />If you're somewhere that's not completely stable ( a sailboat table, an airline tray table) this won't be the most stable choice.<br /><br />But I like the extreme light weight and pocket sized compactness of this unit.<br />iGadgitz also offers a different model stand which is much sturdier and more stable. Made of Aluminum and a little heavier, but that one is my favorite design of Stand and I suggest you check that one out also.<br /><br />Sample sent for testing and impartial consumer review. I hope this is helpful as you comparison shop online. Happy travels, everybody."
5.0,"I do a lot of photo processing in Lightroom and Photoshop,  and the wire between my tablet and p.c. was really annoying.  Now I don't have it draped across the tablet to reach the p.c. and life is good again. First, it was really easy to install,  30 sec. Max. The charge lasts for hours, and connect is automatic.  Interface is seamless.  If I do run out of charge, I can still use my tablet wired. GREAT ADDITION TO MY WACO TABLET!"
5.0,it works fine. thanks.
5.0,"Best computer on the market, and cheap too!"
5.0,"Personally bought this cpu for a gaming computer build that has been long overdue.<br /><br />Pros -<br />4 cores<br />Overclockable<br />More than enough for most gaming builds<br /><br />Cons -<br />Price<br /><br />After buying this and installing into my computer I have to say this thing is a beast compared to my old laptop (running a I7) after tinkering around with it I overclocked the cpu to 4.5ghz @ 1.258V stable. This cpu is great if you're looking for a upgrade and are still on the 1150 socket, otherwise i'd recommend spending the slight extra and getting the skylake cpus."
5.0,"I thought we would have to buy a new item to watch our laptop streams on the tv. However, this little cord fixed it! I simply love this. Wish I would have thought of this sooner!! Note: I received this product at a discount for an honest review."
5.0,All good!
5.0,Great product and my wifi speed has never been faster with better range as well.
5.0,"I ordered this keyboard for my new surface pro 3, and before it even arrived the company sent me an email letting me know to contact them for any problems or concerns. The keyboard actually arrived before my tablet so I connected it to my iPhone and it works amazing. It's a perfect size for what I need it to do, and it is very easy to set up. Very impressed, and will be buying more Jelly Comb products!"
5.0,"Initially heard about the HooToo line of products from a YouTube review and the feature set piqued my interest right away, it almost seemed a bit over the top for such a small product at the price point.  But it was exactly that price point that had me give it a go.  After reading various reviews and weighing my needs I decided to go with the HM-TM04.<br />The form factor is great, roughly the size of a Macbook Pro power brick.<br />What it does well:<br />Battery Backup -- works exactly as you would expect and maybe with a bit of a bonus.  As a real estate agent I am always on my phone and other devices so I have always carried an Anker 10,000mAh external battery bank to recharge my phone on the go.  The thing with the Anker battery back is that I have to physically push a button to get the charge to begin.  Not a big deal but there have been times where I would simply forget to push the button on the battery bank.  With the HooToo there are no buttons to push to charge a device,  just plug it in and it automatically starts charging.  No, it doesn't have the same capacity as the Anker but it's more than enough to recharge my phone and still have enough left over to do it's other functions for quite some time.<br /><br />Wireless router/Bridge -- This is the feature that sold me.  There will be times where I will go to a hotel or home where there simply isn't any wifi available and only having hardwired solutions.  That used to be fine when laptops had ethernet ports and no one had smartphones or tablets but now wireless is becoming more and more the standard.  Simply plug the ethernet cable into the HooToo, turn the HooToo on and bam, youre own wifi with it's own security so you can either keep the wifi to yourself or allow others to use it.  Fantastic for travel.  Ever go to a hotel or on a plane where they limit how many users/devices.  Pay once and bam, hookup as many as you want.  Also allows you to act as a wireless bridge.  Connect to a wireless network and output your own network, particularly nice so you don't have to sign in on every device you and your family has.  Sign in with the HooToo and everyone can automatically connect to the HooToo that they had previously signed into.<br /><br />AC Charger -- I admittedly don't use this too much but it can be nice for travel so you're not carrying a bunch of wall warts around.  The built in AC plug is nice as well, no more carrying around a wall wart adapter to charge the battery back up.  Just flip out the prongs and you're good to go, charge the battery backup all the while charging other devices.<br /><br />NAS -- Mass storage for all of your devices while on the go. Super simple, just plug it in and automatically available to anyone connected to the HooToo network.  Have tested with a thumbdrive to a external hard drive, works great for both.  Awesome for moving pictures/videos from your phone to the external storage without having to be connected to cell service or physically connected to a computer.  Great for vacations where your phone storage might be full and you want to take more pictures but not at the expense of deleting other pictures from the device.<br /><br />Software -- This is the HooToos major downfall.  The hardware is great but the software is fairly clunky.  It gets the job done and is functional but could use some UI/UX upgrades.  But they have updated it since I bought so it's at least being worked on and has improved over the months.<br /><br />For the price you really can't beat it.  It's not too much more than a standard battery bank but you get SO much more out of the HooToo."
5.0,Not bad for a mice below 20 dollars
5.0,"Ordered this for my husband, he loves it. We have been using this cover for years now."
5.0,cool cable
5.0,Very Pleased
5.0,Excellent and very easy to setup and use.
5.0,The bag was exactly what I expected and fit my needs. I love the bag. the quality was actually better than I expexted.
5.0,Great item worked as posted great value and price would buy again
5.0,"great, work like charm"
5.0,Amazon next day delivery. Plugged in and all ports work.
5.0,Excellent.
5.0,Works great. I bought one off amazon that was delivered faulty. This was in a similar price range and was completely functional. This product is something I use while laying on the couch sine I have my computer hooked up to my TV. Comes with batteries.<br /><br />Sometimes the mouse has trouble moving if I use it against the couch instead of a mouse pad.
5.0,"Great value,  protection is great !"
5.0,Works great and exactly what I needed! The battery life is better than I expected even though it not a genuine apple battery! Recommend the product!
5.0,protection en good material
5.0,"As an electrical engineer I bought this for the male head in order to fix a wheel chair charger.<br /><br />As far as microphone sound quality I cannot comment but I can tell you how it works. The right pin is your hot wire (+) and the bottom is your return. After cutting the end off I was able to tell the the cable is shielded and the left pin along with the the shield are connected to the casing which prevents ground loops and reduces noise which should give you a quality signal.<br /><br />If you are just trying to use the head like I was for a wheel chair, a reconfiguration of the pins is in order."
5.0,"Update after 9+ months of ownership: I am hard on cables.  I had one cable end's insertion detent tab fail almost immediately.  The other 5 cables have each lasted 3-6 months of hard use.  I went ahead and purchased a set of shorter ones a few months ago.  Those do not get used as hard, and none have failed yet.  I really wish, though, that the micro end had an indicator of which side is top/bottom.  I have to put on my glasses to look at the end and determine which side is up.  That said, I am buying another set now.  I have purchased 6 of these cables and they have been uniformly great. I liked the first set week enough to purchase more.  Hard to tangle, easy to find, quality feel. The insertion detent on the micro end is a bit stiffer than some. Given that the failure mode of many similar cables has been that the micro connector becomes lose enough to fall out, I take this as a hopeful sign of durability."
5.0,good product
5.0,"I know others have issues with this unit but I love it. I think the design is inspired and I use it everyday. I have even purchased extras in case I misplace my first (which is not uncommon for me!) The top cover (little black piece inside top ring) did fall out which was disappointing but did not affect the performance of the unit and yes, where I place the unit on my phone frequently, does now have a bit of a mark (like a divot) on the edge of the phone but this in no way affects the performance of the unit or my phone. Unlike other stands I have tried this unit easily stores in my pocket and travels with me everywhere. My phone is not just a phone but my portable workstation so this Stand has been invaluable to me."
5.0,my daughter loves it
5.0,Love the keyboard!  Perfect for school. Exactly what I needed.
5.0,Great product just make sure you have the correct MAC size first time was wrong size.
5.0,"I've had this case for several years and still very happy with it. The case looks great, is very stylish and very functional.<br />It looks and feels like leather with a rich, brown appearance. Inside is a smooth, rich felt like liner.<br /><br />When you first open the case there is a flap that folds back for a few sheets of paper and an ID or business card. This a Tri-Fold Case and functions as a keyboard case and/or tablet case separately. The case covers the tablet screen when undocked and folds over the entire device, screen and keyboard when docked. There are cut-outs in exactly the right spots to access the wide assortment of ports.<br /><br />I plan to keep my ASUS 700T a bit longer and the also the case.<br /><br />This is an excellent case and I don't think you will be sorry.<br />The only suggestion I could make would be a pen holder of stylish holder."
5.0,Works like a charm.
5.0,"I bought this over a year ago, it still works great!"
5.0,Excellent
5.0,"fast, efficient."
5.0,Quick and easy! Works great.
5.0,This is a great product very sleek and small enough to take with you. The size concerns me just a little as it can get easily misplaced. Great products and I am going to purchase 3 more for my business.
5.0,Great!
5.0,Awesome!
5.0,"This square trade warranty replaced my Kindle after it was destroyed in hurricane Sandy. The whole process was easy and I had my new Kindle quickly.  I needed it again when I accidentally sat on my Kindle which I had forgotten in my back pocket.  Again, easy to use and I had the replacement before I lost interest in the book I was reading.  I only wish I could have purchased an extension on the warranty."
5.0,"This is my second order of this exact battery. The first one lasted me for 2.5 years before swelling up, which is exactly what my genuine apple battery did after a couple of years anyway, so that seems to be an apple defect that we all have to live with.<br /><br />This works great, fits great and the color matches the aluminum on my macbook pro perfectly. And considering that apple doesn't manufacture these anymore, this is a GREAT investment. And i's under $30."
5.0,"Terrific, Great outdoors and so very easy to use!"
5.0,Fast and silent
5.0,"This has to be one of the best case/covers for my macbook air 13. I just love the way it feels, and how simple it looks. Not to mention, it is easy installation and fits perfectly on the macbook air 13. Great product."
5.0,"Wonderful, my extra charger is a great buy! Thank you!"
5.0,"I personally love this case, everything about it. Ive spilled stuff on this case dropped it a few times my asus transformer book is still in perfect condition and this case cleans easy!!!"
5.0,"Works very well, length is exactly what I needed. Sturdy quality, would recommend."
5.0,"I own an Alienware mx 18 r2 and I have been hunting for a backpack that would both fit this behemoth laptop yet not weigh a ton. This is by far the greatest backpack I have ever had the pleasure of owning. It fits everything!  Two external drives, power, headset, as well as a plethora of other items - all with their own spot!  And it is COMFORTABLE!"
5.0,love it
5.0,This is so awesome...for a few years I always had the light on...now I don't need too.!!!
5.0,good~~
5.0,Item works great.
5.0,Great product and fast delivery. Thank you!
5.0,Very good
5.0,I got exactly what I was looking for. Quick delivery and apparently perfect item so far.
5.0,Great love it
5.0,"This is a nice tablet PC that is intuitive and easy to use. For light computer use: email, surfing the Internet, streaming Netflix, this device has worked well. It is not meant to be a desktop level or desktop replacement laptop."
5.0,Great Graphics Card works awesome with Win10
5.0,I really loved the display Nd how light weight it is.
5.0,Excellent product . Recommended seller
5.0,Installed and works perfect!
5.0,"Awesome, drop it on the cement the other day. Nothing  is  wrong  with  the  tablet. Thank you ."
5.0,"Nice case, but hard to put on Kindle.  Arrived in timely manner."
5.0,"It took me a little bit to figure out that the front cover did not stay on the case, once I realized that the case did not keep the front cover on, I realized how it worked and it was great.  I was scared at first, I have to admit, but I have to say, it amazed me.  It works and it keeps the water out and is waterproof.  Love it!"
5.0,"Fantastic durable backpack. I get compliments all the time on it from both men and women! I am an executive and needed something cool and modern to wear to work and endure the long walk from parking lot to my corner office. Better than briefcase, but looks cool and youthful and classy. Better quality than $100+ backpacks I looked at. Highly recommend."
5.0,Worked right away once I plugged in my HP Laserjet 6p. I could not be happier
5.0,Excellent Purchase = Received Fast.  Great Product for My &#34;Butterfingers.&#34;  Fine Seller!
5.0,It works so good. easy to set it up!
5.0,"So far so good. A nice matte black, easy to use and great looking in a white and black build. Will post a picture once the build is done."
5.0,IM ok with it being 450
5.0,When it's dark it is on
5.0,I'm saving thousands of dollars a year by switching to Amazon.
5.0,"This thing is freaking adorable! It's so cute! Plus I no longer have my memory cards floating around my purse in a ziplock bag, so that's a bonus."
5.0,Product works as advertised and arrived on time as ordered. Directions were easy to follow. Connection time was about 15 minutes.
5.0,already washed it and this thing didn't miss a beat. worth every penny.
5.0,My husband loves it!!!
5.0,"Great cord, highly recommend!!"
5.0,Got this tablet a month ago as a sample. I'm having a great experience with it. It has never lagged or such. Runs all my games smoothly.  I love the display and the graphics it gives. I love playing th games with the sexy controller. Definitely the best tablet I've used so far. I highly recommend it.
5.0,"Great headphones, amazing sound. I recommend!"
5.0,"Love this flash drive, very affordable!"
5.0,Perfect fit to replace a worn out one.
5.0,"Used this ram on my old HP media center computer. I was looking to use it for some basic functions and run a few programs for my work. Of course the computer was slow and would lag a lot. With the add ram, it's so much quickerIIno issues now. Couldn't be happier for the price"
5.0,My husband loves it!
5.0,It's great.
5.0,"Nice case, fits my Macbook 2015 very well and offers good protection against everyday usage."
5.0,Nice product.
5.0,Works perfect for my BOSS BR-600!
5.0,Fast charging!
5.0,Great picture. Great Customer Service...had a problem with original camera received and they sent me a replacement right away without having to send the one I received back!!!  Great value and works well with my PC
5.0,"Works, what else could you want?"
5.0,One word excellent !!
5.0,Does as expected. No complaints.
5.0,"My new My Book 6TB Hard Drive has virtually ended all my &#34;storage&#34; problems. My C: Drive was almost &#34;full&#34; and I've been able to transfer many, many GBs of information to my new 6TB external drive. Moreover, as I anticipated - it has also allowed me to make it my primary location for the two different Backup programs I run regularly.<br />To say the least... I am very pleased with my new My Book!!<br />David N Blondell"
5.0,Its compact and incredibly handy. Extremely functional if you have the need.
5.0,"This Bluetooth adapter works great with Windows 10. All I had to do was plug it into my laptop's USB port, and it automatically began working. So far I have used it with a Bluetooth speaker and a Bluetooth headset, switching between them several times. The connection is easy, quick, and reliable."
5.0,perfect
5.0,"Fits well, looks great, and works perfectly"
5.0,"Package arrive on 31Aug after placing an order on the 9th of Aug,<br />singapore.<br />it was bubble warped :)<br />thank you for the great service!<br />the quality of the decal is great is easy to use, it looks amazing on my mac!<br />THANKS!!"
5.0,"This is great little floppy drive.  I haven't needed on often, but once in awhile I have wished I could dig out a really old file.  This is the perfect way to do that and at a negligible cost."
5.0,Works great.
5.0,Works as advertised. What more can you ask for?
5.0,excellent
5.0,"portable, functional, cheap, excelent product"
5.0,"[[ASIN:B012VOO3U0 ASUS STRIX Radeon R9 380 Overclocked 4 GB DDR5 256-bit DisplayPort HDMI 1.4a DVI-D DVI-I Gaming Graphics Card]]<br /><br />Ah, the first one to review this jewel. I received  this card yesterday and have it installed on a ASUS X99 A/USB3.1 board. It is running perfectly. ASUS's tuning software is surprisingly good. After overall fan adjustments it runs at 39C which is quite good and is lower than any other card I have and  have used. For an OCed card this is impressive. The build quality and materials used are exceptional, fully automated assembly lines too ya know, and that is important to me. I bought a competitor's R9 280A and it has a white noise coming through the HDMI port that I use for audio only. Totally unacceptable. I sent it back 8 days ago to the retailer, ya know, Amazon's closest completer, by numbers only, and still haven't been able to resolve the return as they are stalling for really stupid manipulative reasons. Liars and thieves do those things. I will never buy anything from that retailer ever again and will pass the word everywhere. Amazon is the very best of the e-tailers, by a long shot, and Amazon Prime is a huge win. I have never had a unresolved issue with Amazon, and quickly too, and have been won over with their customer service and Amazon will get it all, if possible, from me. The card is excellent. You guys and gals know what this card can do and I'm not gonna write performance specs. Thank you  ASUS and Amazon.<br />Sincerely,<br />Walt Prill<br />Fractal Desigh R5 Define Titabium<br />Intel 750 SSD<br />3 Samsung 850 EVO SSDs<br />i7 5820<br />ASUS X99A/USB3.1<br />ASUS DVD Multi<br />Corsair H100i GTX<br />Antec 650 W Platium<br />Happuage TV tuner card<br />W 10 Pro<br />HP 32 in 1440 P monitor<br />and a lot of other stuffs.<br />32 GB GSkill<br />Antec 650  Platinum"
5.0,Really cute and fast.
5.0,Awesome!
5.0,Really pretty case and fits perfectly. Would buy it again
5.0,Great for cutting glare and fingerprints
5.0,Everything is fine I gave you this review before please do not torment me with another request for a review thank you
5.0,Good product.
5.0,The Kindle would charge extremely slow plugged into even my iPad adapter. Now it's chafing normally again. Worth the purchase.
5.0,Love it!!! Love the magnetic backing on it. no priblems to speak on the phone once u open it and the phone rings. excellent quality and real pretty color.
5.0,I put this on my keychain and have used it daily for a year with zero issues. It is very rugged.
5.0,Great quality for the price paid.  I'm very happy with my purchase and the keyboard covers fit incredibly well---and ARE compatible with the 11&#34; Macbook Air. :)
5.0,"I bought a slightly modified version of this CybertonPC and it's awesome.  Super fast, no issues, solid state drive upgrade and great customer service. I will definitely buy again."
5.0,Absolutely amazing! It is a device that I always dreamed of.
5.0,"Great case! In my opinion, it is nicer than Apple's smart case.  It doesn't have as much of a border as the Apple case does, which makes it thinner and better looking"
5.0,Good
5.0,Up and running in no time at all. SWEET machine!
5.0,Love that i can leave it pluged into my computer and not worry bout it snagging something or breaking off
5.0,works as expected
5.0,"Really good inexpensive router, but my use was for basic speed cable, not 10+ mbps, so I cant speak to its performance beyond that"
5.0,Absolutely a pleasure...
5.0,I've been using it for 3 months now and 100% recommend this sturdy notebook stand.
5.0,Great wireless access points.  Thank your for the quick shipping.
5.0,Works great and arrived a day early!
5.0,"So far...so good with this silent little mouse. No strain on the carpal and the wheel is also silent<br />and of ease in use. Although a bit pricier than most computer mice, it will be more than worth every<br />dollar if this device holds up over the long haul (2-3 years and beyond with normal use)."
5.0,This is a great backpack with a million clearer little spaces
